user,day,logon_count,device_count,file_count,email_count,http_count
BJM0111,2010-03-12,2,16.0,15.0,3.0,29.0
BJM0111,2010-03-15,2,18.0,16.0,3.0,29.0
BJM0111,2010-03-16,2,18.0,21.0,3.0,29.0
BJM0111,2010-03-17,2,17.0,23.0,3.0,29.0
BJM0111,2010-03-18,2,12.0,23.0,2.0,29.0
BJM0111,2010-03-19,2,14.0,27.0,2.0,29.0
BJM0111,2010-03-22,2,12.0,26.0,3.0,29.0
BJM0111,2010-03-23,2,18.0,21.0,3.0,29.0
BJM0111,2010-03-24,4,16.0,20.0,3.0,29.0
BJM0111,2010-03-25,2,16.0,22.0,3.0,29.0
BJM0111,2010-03-26,2,16.0,22.0,3.0,29.0
BJM0111,2010-03-27,2,18.0,20.0,3.0,29.0
BJM0111,2010-03-29,2,14.0,26.0,3.0,29.0
BJM0111,2010-03-30,2,18.0,22.0,3.0,29.0
BJM0111,2010-03-31,2,18.0,19.0,3.0,29.0
BJM0111,2010-04-01,4,13.0,19.0,3.0,29.0
BJM0111,2010-04-02,4,16.0,19.0,3.0,29.0
BJM0111,2010-04-05,2,16.0,17.0,3.0,29.0
BJM0111,2010-04-06,2,16.0,20.0,2.0,29.0
BJM0111,2010-04-07,2,17.0,19.0,3.0,29.0
BJM0111,2010-04-08,2,18.0,22.0,3.0,29.0
BJM0111,2010-04-09,2,18.0,14.0,3.0,29.0
BJM0111,2010-04-12,2,18.0,27.0,3.0,29.0
BJM0111,2010-04-13,2,18.0,19.0,3.0,29.0
BJM0111,2010-04-14,4,16.0,22.0,3.0,29.0
BJM0111,2010-04-15,4,16.0,21.0,3.0,29.0
BJM0111,2010-04-16,2,14.0,20.0,3.0,29.0
BJM0111,2010-04-19,2,14.0,21.0,3.0,29.0
BJM0111,2010-04-20,2,18.0,24.0,3.0,29.0
BJM0111,2010-04-21,2,18.0,20.0,3.0,29.0
BJM0111,2010-04-22,2,16.0,26.0,1.0,29.0
BJM0111,2010-04-23,2,16.0,22.0,3.0,29.0
BJM0111,2010-04-24,2,18.0,25.0,3.0,29.0
BJM0111,2010-04-26,2,15.0,18.0,3.0,29.0
BJM0111,2010-04-27,4,16.0,25.0,3.0,29.0
BJM0111,2010-04-28,2,16.0,22.0,3.0,29.0
BJM0111,2010-04-29,2,18.0,27.0,3.0,29.0
BJM0111,2010-04-30,2,16.0,23.0,3.0,29.0
BJM0111,2010-05-03,2,18.0,24.0,3.0,29.0
BJM0111,2010-05-04,4,16.0,15.0,3.0,29.0
BJM0111,2010-05-05,2,16.0,20.0,3.0,29.0
BJM0111,2010-05-06,2,18.0,19.0,0.0,29.0
BJM0111,2010-05-07,2,16.0,15.0,3.0,29.0
BJM0111,2010-05-08,2,0.0,0.0,0.0,0.0
BJM0111,2010-05-10,2,14.0,26.0,3.0,29.0
BJM0111,2010-05-11,2,10.0,21.0,3.0,29.0
BJM0111,2010-05-12,2,18.0,22.0,3.0,29.0
BJM0111,2010-05-13,4,16.0,22.0,3.0,29.0
BJM0111,2010-05-14,2,14.0,22.0,3.0,29.0
BJM0111,2010-05-15,2,0.0,0.0,0.0,0.0
BJM0111,2010-05-17,2,16.0,26.0,3.0,29.0
BJM0111,2010-05-18,2,18.0,25.0,3.0,29.0
BJM0111,2010-05-19,2,18.0,20.0,3.0,29.0
BJM0111,2010-05-20,2,16.0,19.0,3.0,29.0
BJM0111,2010-05-21,2,14.0,22.0,3.0,29.0
BJM0111,2010-05-22,2,14.0,23.0,3.0,29.0
BJM0111,2010-05-24,2,16.0,23.0,3.0,29.0
BJM0111,2010-05-25,2,16.0,22.0,2.0,29.0
BJM0111,2010-05-26,2,16.0,24.0,3.0,29.0
BJM0111,2010-05-27,2,16.0,22.0,3.0,29.0
BJM0111,2010-05-28,2,16.0,22.0,3.0,29.0
BJM0111,2010-05-30,2,16.0,26.0,3.0,29.0
BJM0111,2010-05-31,2,12.0,18.0,3.0,29.0
BJP0134,2010-01-04,3,18.0,23.0,1.0,10.0
BJP0134,2010-01-05,3,18.0,19.0,1.0,10.0
BJP0134,2010-01-06,2,18.0,20.0,1.0,10.0
BJP0134,2010-01-07,3,16.0,24.0,1.0,10.0
BJP0134,2010-01-08,3,18.0,22.0,1.0,10.0
BJP0134,2010-01-11,2,18.0,25.0,1.0,10.0
BJP0134,2010-01-12,3,18.0,22.0,1.0,10.0
BJP0134,2010-01-13,3,18.0,23.0,1.0,10.0
BJP0134,2010-01-14,2,18.0,27.0,1.0,10.0
BJP0134,2010-01-15,3,18.0,17.0,1.0,10.0
BJP0134,2010-01-18,2,18.0,24.0,1.0,10.0
BJP0134,2010-01-19,3,18.0,25.0,1.0,10.0
BJP0134,2010-01-20,3,18.0,18.0,1.0,10.0
BJP0134,2010-01-21,3,16.0,25.0,1.0,10.0
BJP0134,2010-01-22,3,16.0,21.0,1.0,10.0
BJP0134,2010-01-25,3,18.0,18.0,1.0,10.0
BJP0134,2010-01-26,3,18.0,27.0,1.0,10.0
BJP0134,2010-01-27,3,18.0,26.0,1.0,10.0
BJP0134,2010-01-28,4,18.0,23.0,1.0,10.0
BJP0134,2010-01-29,3,16.0,24.0,1.0,10.0
BJP0134,2010-02-01,3,18.0,22.0,1.0,10.0
BJP0134,2010-02-02,3,18.0,26.0,1.0,10.0
BJP0134,2010-02-03,3,18.0,27.0,1.0,10.0
BJP0134,2010-02-04,3,18.0,24.0,1.0,10.0
BJP0134,2010-02-05,2,18.0,26.0,1.0,10.0
BJP0134,2010-02-08,2,18.0,26.0,1.0,10.0
BJP0134,2010-02-09,3,18.0,24.0,1.0,10.0
BJP0134,2010-02-10,3,18.0,26.0,1.0,10.0
BJP0134,2010-02-11,3,14.0,21.0,1.0,10.0
BJP0134,2010-02-12,3,16.0,24.0,1.0,10.0
BJP0134,2010-02-15,2,16.0,24.0,1.0,10.0
BJP0134,2010-02-16,3,18.0,25.0,1.0,10.0
BJP0134,2010-02-17,3,16.0,24.0,1.0,10.0
BJP0134,2010-02-18,3,16.0,26.0,1.0,10.0
BJP0134,2010-02-19,3,16.0,19.0,1.0,10.0
BJP0134,2010-02-22,3,18.0,23.0,1.0,10.0
BJP0134,2010-02-23,2,18.0,21.0,1.0,10.0
BJP0134,2010-02-24,3,18.0,23.0,1.0,10.0
BJP0134,2010-02-25,3,14.0,21.0,1.0,10.0
BJP0134,2010-02-26,3,18.0,27.0,1.0,10.0
BJP0134,2010-03-01,2,18.0,23.0,1.0,10.0
BJP0134,2010-03-02,3,18.0,27.0,1.0,10.0
BJP0134,2010-03-03,3,16.0,24.0,1.0,10.0
BJP0134,2010-03-04,3,16.0,27.0,1.0,10.0
BJP0134,2010-03-05,3,18.0,20.0,1.0,10.0
BJP0134,2010-03-08,3,17.0,24.0,1.0,10.0
BJP0134,2010-03-09,3,18.0,21.0,1.0,10.0
BJP0134,2010-03-10,2,18.0,25.0,0.0,10.0
BJP0134,2010-03-11,3,18.0,27.0,1.0,10.0
BJP0134,2010-03-12,3,18.0,23.0,0.0,10.0
BJP0134,2010-03-15,3,18.0,22.0,1.0,10.0
BJP0134,2010-03-16,3,18.0,27.0,1.0,10.0
BJP0134,2010-03-17,3,18.0,25.0,1.0,10.0
BJP0134,2010-03-18,2,17.0,27.0,1.0,10.0
BJP0134,2010-03-19,3,12.0,19.0,1.0,10.0
BJP0134,2010-03-22,3,14.0,19.0,1.0,10.0
BJP0134,2010-03-23,4,18.0,23.0,1.0,10.0
BJP0134,2010-03-24,2,18.0,27.0,1.0,10.0
BJP0134,2010-03-25,3,18.0,25.0,1.0,10.0
BJP0134,2010-03-26,3,18.0,24.0,1.0,10.0
BJP0134,2010-03-29,3,18.0,19.0,1.0,10.0
BJP0134,2010-03-30,3,18.0,25.0,1.0,10.0
BJP0134,2010-03-31,3,18.0,23.0,1.0,10.0
BJP0134,2010-04-01,3,18.0,21.0,1.0,10.0
BJP0134,2010-04-05,2,18.0,25.0,1.0,10.0
BJP0134,2010-04-06,3,18.0,27.0,1.0,10.0
BJP0134,2010-04-07,3,16.0,19.0,1.0,10.0
BJP0134,2010-04-08,3,18.0,22.0,0.0,10.0
BJP0134,2010-04-09,3,18.0,23.0,1.0,10.0
BJP0134,2010-04-12,2,18.0,17.0,1.0,10.0
BJP0134,2010-04-13,3,16.0,24.0,1.0,10.0
BJP0134,2010-04-14,3,18.0,19.0,1.0,10.0
BJP0134,2010-04-15,3,18.0,24.0,1.0,10.0
BJP0134,2010-04-16,2,18.0,27.0,1.0,10.0
BJP0134,2010-04-19,3,18.0,24.0,1.0,10.0
BJP0134,2010-04-20,3,16.0,27.0,1.0,10.0
BJP0134,2010-04-21,3,18.0,27.0,1.0,10.0
BJP0134,2010-04-22,3,16.0,23.0,1.0,10.0
BJP0134,2010-04-23,3,18.0,24.0,1.0,10.0
BJP0134,2010-04-26,3,18.0,20.0,1.0,10.0
BJP0134,2010-04-27,3,18.0,21.0,1.0,10.0
BJP0134,2010-04-28,3,18.0,24.0,1.0,10.0
BJP0134,2010-04-29,3,18.0,23.0,1.0,10.0
BJP0134,2010-04-30,3,15.0,27.0,1.0,10.0
BJP0134,2010-05-03,3,14.0,22.0,1.0,10.0
BJP0134,2010-05-04,3,16.0,27.0,1.0,10.0
BJP0134,2010-05-05,3,18.0,25.0,1.0,10.0
BJP0134,2010-05-06,3,14.0,21.0,1.0,10.0
BJP0134,2010-05-07,2,16.0,23.0,1.0,10.0
BJP0134,2010-05-10,4,16.0,23.0,1.0,10.0
BJP0134,2010-05-11,3,18.0,23.0,1.0,10.0
BJP0134,2010-05-12,3,18.0,16.0,1.0,10.0
BJP0134,2010-05-13,3,16.0,22.0,1.0,10.0
BJP0134,2010-05-14,3,18.0,16.0,1.0,10.0
BJP0134,2010-05-17,3,16.0,25.0,1.0,10.0
BJP0134,2010-05-18,2,18.0,27.0,1.0,10.0
BJP0134,2010-05-19,3,18.0,24.0,1.0,10.0
BJP0134,2010-05-20,2,18.0,22.0,1.0,10.0
BJP0134,2010-05-21,2,18.0,19.0,1.0,10.0
BJP0134,2010-05-24,3,18.0,27.0,1.0,10.0
BJP0134,2010-05-25,3,18.0,25.0,1.0,10.0
BJP0134,2010-05-26,3,18.0,25.0,1.0,10.0
BJP0134,2010-05-27,2,14.0,21.0,1.0,10.0
BJP0134,2010-05-28,3,16.0,18.0,1.0,10.0
BJW0619,2010-01-04,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-05,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-06,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-07,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-08,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-11,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-12,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-13,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-14,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-15,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-18,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-19,2,0.0,0.0,7.0,162.0
BJW0619,2010-01-20,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-21,2,0.0,0.0,14.0,162.0
BJW0619,2010-01-22,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-25,2,0.0,0.0,13.0,162.0
BJW0619,2010-01-26,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-27,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-28,2,0.0,0.0,15.0,162.0
BJW0619,2010-01-29,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-01,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-02,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-03,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-04,2,0.0,0.0,14.0,162.0
BJW0619,2010-02-05,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-08,2,0.0,0.0,11.0,162.0
BJW0619,2010-02-09,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-10,2,0.0,0.0,14.0,162.0
BJW0619,2010-02-11,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-12,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-15,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-16,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-17,2,0.0,0.0,5.0,162.0
BJW0619,2010-02-18,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-19,2,0.0,0.0,14.0,162.0
BJW0619,2010-02-22,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-23,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-24,2,0.0,0.0,15.0,162.0
BJW0619,2010-02-25,2,0.0,0.0,14.0,162.0
BJW0619,2010-02-26,2,0.0,0.0,14.0,162.0
BJW0619,2010-03-01,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-02,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-03,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-04,2,0.0,0.0,13.0,162.0
BJW0619,2010-03-05,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-08,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-09,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-10,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-11,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-12,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-15,2,0.0,0.0,9.0,162.0
BJW0619,2010-03-16,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-17,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-18,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-19,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-22,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-23,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-24,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-25,2,0.0,0.0,11.0,162.0
BJW0619,2010-03-26,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-29,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-30,2,0.0,0.0,15.0,162.0
BJW0619,2010-03-31,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-01,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-05,2,0.0,0.0,14.0,162.0
BJW0619,2010-04-06,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-07,2,0.0,0.0,11.0,162.0
BJW0619,2010-04-08,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-09,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-12,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-13,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-14,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-15,2,0.0,0.0,7.0,162.0
BJW0619,2010-04-16,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-19,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-20,2,0.0,0.0,14.0,162.0
BJW0619,2010-04-21,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-22,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-23,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-26,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-27,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-28,2,0.0,0.0,15.0,162.0
BJW0619,2010-04-29,2,0.0,0.0,14.0,162.0
BJW0619,2010-04-30,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-03,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-04,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-05,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-06,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-07,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-10,2,0.0,0.0,14.0,162.0
BJW0619,2010-05-11,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-12,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-13,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-14,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-17,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-18,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-19,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-20,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-21,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-24,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-25,2,0.0,0.0,12.0,162.0
BJW0619,2010-05-26,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-27,2,0.0,0.0,15.0,162.0
BJW0619,2010-05-28,2,0.0,0.0,15.0,162.0
BKW0374,2010-01-04,6,0.0,0.0,10.0,114.0
BKW0374,2010-01-05,10,0.0,0.0,11.0,114.0
BKW0374,2010-01-06,12,0.0,0.0,11.0,114.0
BKW0374,2010-01-07,4,0.0,0.0,11.0,114.0
BKW0374,2010-01-08,8,0.0,0.0,11.0,114.0
BKW0374,2010-01-11,8,0.0,0.0,11.0,114.0
BKW0374,2010-01-12,10,0.0,0.0,10.0,114.0
BKW0374,2010-01-13,6,0.0,0.0,11.0,114.0
BKW0374,2010-01-14,12,0.0,0.0,11.0,114.0
BKW0374,2010-01-15,8,0.0,0.0,10.0,114.0
BKW0374,2010-01-18,10,0.0,0.0,11.0,114.0
BKW0374,2010-01-19,8,0.0,0.0,11.0,114.0
BKW0374,2010-01-20,12,0.0,0.0,11.0,114.0
BKW0374,2010-01-21,4,0.0,0.0,11.0,114.0
BKW0374,2010-01-22,8,0.0,0.0,11.0,114.0
BKW0374,2010-01-25,12,0.0,0.0,10.0,114.0
BKW0374,2010-01-26,6,0.0,0.0,11.0,114.0
BKW0374,2010-01-27,6,0.0,0.0,11.0,114.0
BKW0374,2010-01-28,4,0.0,0.0,11.0,114.0
BKW0374,2010-01-29,4,0.0,0.0,11.0,114.0
BKW0374,2010-02-01,6,0.0,0.0,11.0,114.0
BKW0374,2010-02-02,12,0.0,0.0,11.0,114.0
BKW0374,2010-02-03,8,0.0,0.0,8.0,114.0
BKW0374,2010-02-04,4,0.0,0.0,9.0,114.0
BKW0374,2010-02-05,10,0.0,0.0,11.0,114.0
BKW0374,2010-02-08,10,0.0,0.0,9.0,114.0
BKW0374,2010-02-09,10,0.0,0.0,10.0,114.0
BKW0374,2010-02-10,6,0.0,0.0,11.0,114.0
BKW0374,2010-02-11,6,0.0,0.0,10.0,114.0
BKW0374,2010-02-12,12,0.0,0.0,11.0,114.0
BKW0374,2010-02-15,8,0.0,0.0,11.0,114.0
BKW0374,2010-02-16,10,0.0,0.0,11.0,114.0
BKW0374,2010-02-17,10,0.0,0.0,11.0,114.0
BKW0374,2010-02-18,12,0.0,0.0,11.0,114.0
BKW0374,2010-02-19,8,0.0,0.0,11.0,114.0
BKW0374,2010-02-22,10,0.0,0.0,11.0,114.0
BKW0374,2010-02-23,6,0.0,0.0,11.0,114.0
BKW0374,2010-02-24,4,0.0,0.0,11.0,114.0
BKW0374,2010-02-25,10,0.0,0.0,10.0,114.0
BKW0374,2010-02-26,4,0.0,0.0,11.0,114.0
BKW0374,2010-03-01,12,0.0,0.0,10.0,114.0
BKW0374,2010-03-02,12,0.0,0.0,11.0,114.0
BKW0374,2010-03-03,8,0.0,0.0,4.0,114.0
BKW0374,2010-03-04,10,0.0,0.0,11.0,114.0
BKW0374,2010-03-05,4,0.0,0.0,11.0,114.0
BKW0374,2010-03-08,6,0.0,0.0,11.0,114.0
BKW0374,2010-03-09,12,0.0,0.0,11.0,114.0
BKW0374,2010-03-10,6,0.0,0.0,11.0,114.0
BKW0374,2010-03-11,12,0.0,0.0,11.0,114.0
BKW0374,2010-03-12,4,0.0,0.0,11.0,114.0
BKW0374,2010-03-15,10,0.0,0.0,11.0,114.0
BKW0374,2010-03-16,6,0.0,0.0,10.0,114.0
BKW0374,2010-03-17,4,0.0,0.0,11.0,114.0
BKW0374,2010-03-18,6,0.0,0.0,11.0,114.0
BKW0374,2010-03-19,10,0.0,0.0,11.0,114.0
BKW0374,2010-03-22,6,0.0,0.0,11.0,114.0
BKW0374,2010-03-23,8,0.0,0.0,11.0,114.0
BKW0374,2010-03-24,12,0.0,0.0,11.0,114.0
BKW0374,2010-03-25,12,0.0,0.0,11.0,114.0
BKW0374,2010-03-26,4,0.0,0.0,11.0,114.0
BKW0374,2010-03-29,10,0.0,0.0,11.0,114.0
BKW0374,2010-03-30,10,0.0,0.0,8.0,114.0
BKW0374,2010-03-31,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-01,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-05,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-06,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-07,6,0.0,0.0,11.0,114.0
BKW0374,2010-04-08,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-09,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-12,6,0.0,0.0,10.0,114.0
BKW0374,2010-04-13,10,0.0,0.0,11.0,114.0
BKW0374,2010-04-14,6,0.0,0.0,11.0,114.0
BKW0374,2010-04-15,4,0.0,0.0,11.0,114.0
BKW0374,2010-04-16,4,0.0,0.0,11.0,114.0
BKW0374,2010-04-19,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-20,10,0.0,0.0,11.0,114.0
BKW0374,2010-04-21,10,0.0,0.0,11.0,114.0
BKW0374,2010-04-22,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-23,10,0.0,0.0,11.0,114.0
BKW0374,2010-04-26,8,0.0,0.0,11.0,114.0
BKW0374,2010-04-27,6,0.0,0.0,11.0,114.0
BKW0374,2010-04-28,12,0.0,0.0,11.0,114.0
BKW0374,2010-04-29,6,0.0,0.0,10.0,114.0
BKW0374,2010-04-30,10,0.0,0.0,11.0,114.0
BKW0374,2010-05-03,4,0.0,0.0,10.0,114.0
BKW0374,2010-05-04,8,0.0,0.0,11.0,114.0
BKW0374,2010-05-05,4,0.0,0.0,11.0,114.0
BKW0374,2010-05-06,4,0.0,0.0,10.0,114.0
BKW0374,2010-05-07,12,0.0,0.0,10.0,114.0
BKW0374,2010-05-10,12,0.0,0.0,10.0,114.0
BKW0374,2010-05-11,12,0.0,0.0,11.0,114.0
BKW0374,2010-05-12,12,0.0,0.0,0.0,114.0
BKW0374,2010-05-13,4,0.0,0.0,10.0,114.0
BKW0374,2010-05-14,12,0.0,0.0,11.0,114.0
BKW0374,2010-05-17,8,0.0,0.0,6.0,114.0
BKW0374,2010-05-18,4,0.0,0.0,11.0,114.0
BKW0374,2010-05-19,12,0.0,0.0,10.0,114.0
BKW0374,2010-05-20,4,0.0,0.0,11.0,114.0
BKW0374,2010-05-21,8,0.0,0.0,11.0,114.0
BKW0374,2010-05-24,4,0.0,0.0,11.0,114.0
BKW0374,2010-05-25,4,0.0,0.0,5.0,114.0
BKW0374,2010-05-26,4,0.0,0.0,6.0,114.0
BKW0374,2010-05-27,12,0.0,0.0,11.0,114.0
BKW0374,2010-05-28,6,0.0,0.0,11.0,114.0
BLB0114,2010-01-04,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-05,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-06,4,0.0,0.0,8.0,90.0
BLB0114,2010-01-07,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-08,3,0.0,0.0,8.0,90.0
BLB0114,2010-01-11,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-12,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-13,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-14,4,0.0,0.0,9.0,90.0
BLB0114,2010-01-15,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-18,2,0.0,0.0,9.0,90.0
BLB0114,2010-01-19,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-20,3,0.0,0.0,8.0,90.0
BLB0114,2010-01-21,3,0.0,0.0,1.0,90.0
BLB0114,2010-01-22,5,0.0,0.0,9.0,90.0
BLB0114,2010-01-25,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-26,3,0.0,0.0,9.0,90.0
BLB0114,2010-01-27,5,0.0,0.0,9.0,90.0
BLB0114,2010-01-28,5,0.0,0.0,0.0,90.0
BLB0114,2010-01-29,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-01,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-02,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-03,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-04,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-05,4,0.0,0.0,9.0,90.0
BLB0114,2010-02-08,4,0.0,0.0,9.0,90.0
BLB0114,2010-02-09,3,0.0,0.0,8.0,90.0
BLB0114,2010-02-10,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-11,4,0.0,0.0,9.0,90.0
BLB0114,2010-02-12,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-15,2,0.0,0.0,9.0,90.0
BLB0114,2010-02-16,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-17,2,0.0,0.0,9.0,90.0
BLB0114,2010-02-18,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-19,3,0.0,0.0,8.0,90.0
BLB0114,2010-02-22,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-23,5,0.0,0.0,9.0,90.0
BLB0114,2010-02-24,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-25,3,0.0,0.0,9.0,90.0
BLB0114,2010-02-26,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-01,4,0.0,0.0,9.0,90.0
BLB0114,2010-03-02,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-03,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-04,5,0.0,0.0,9.0,90.0
BLB0114,2010-03-05,5,0.0,0.0,9.0,90.0
BLB0114,2010-03-08,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-09,2,0.0,0.0,9.0,90.0
BLB0114,2010-03-10,2,0.0,0.0,9.0,90.0
BLB0114,2010-03-11,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-12,2,0.0,0.0,9.0,90.0
BLB0114,2010-03-15,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-16,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-17,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-18,5,0.0,0.0,9.0,90.0
BLB0114,2010-03-19,5,0.0,0.0,9.0,90.0
BLB0114,2010-03-22,5,0.0,0.0,9.0,90.0
BLB0114,2010-03-23,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-24,4,0.0,0.0,2.0,90.0
BLB0114,2010-03-25,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-26,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-29,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-30,3,0.0,0.0,9.0,90.0
BLB0114,2010-03-31,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-01,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-05,2,0.0,0.0,8.0,90.0
BLB0114,2010-04-06,5,0.0,0.0,9.0,90.0
BLB0114,2010-04-07,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-08,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-09,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-12,2,0.0,0.0,9.0,90.0
BLB0114,2010-04-13,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-14,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-15,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-16,3,0.0,0.0,9.0,90.0
BLB0114,2010-04-19,3,0.0,0.0,9.0,90.0
